candidateId,brand,category,rankInBrandCategory,productName,priorityScore,selectedForBatch,missingCoreFieldCount,missingFieldGroups,detailCollectionStatus,fetchStatus,domain,sourceStrategy,sourceUrl
naver-59386592734,롬앤,liner,6,롬앤 트윙클 펜 라이너 0.5g 1개,90.94,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,search.shopping.naver.com,naver_live_offer_title_rule_adapter,https://search.shopping.naver.com/catalog/59386592734
naver-90991456164,VDL,liner,6,브이디엘 멀티메이크업 메이크업세트 립스테인 에센셜 오버 라이너 피오니베이지 1개 0.35g,90.45,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/13446945812
naver-42907221743,페리페라,liner,6,페리페라 [NEW컬러출시] 스피디 펜슬 라이너,90.36,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,display.cjonstyle.com,naver_live_offer_title_rule_adapter,https://display.cjonstyle.com/p/item/2021528788?infl_cd=I0696&utm_medium=pcs&utm_source=naver
naver-60388496989,컬러그램,liner,6,컬러그램 음영 창조 라이너 1+1 70% 음영,90.33,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2697918823?sitmNo=LO2697918823_2697918824&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60263588460,웨이크메이크,liner,6,웨이크메이크 철벽 펜 아이라이너 02 브라운 3개,90.31,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2393759419?sitmNo=LO2393759419_2393759420&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-46102398851,클리오,liner,6,클리오 [CJ단독/더블구성]샤프 쏘 심플 워터프루프 펜슬 라이너 AD [사은]립앤아이리무버미니,90.25,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,display.cjonstyle.com,naver_live_offer_title_rule_adapter,https://display.cjonstyle.com/p/item/2027641110?infl_cd=I0696&utm_medium=pcs&utm_source=naver
naver-54542546827,3CE,liner,6,3CE 마이링 아이라이너,90.19,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,display.cjonstyle.com,naver_live_offer_title_rule_adapter,https://display.cjonstyle.com/p/item/2056998315?infl_cd=I0696&utm_medium=pcs&utm_source=naver
naver-58812059164,페리페라,base,10,[페리페라] 필터 핏 밀크 톤업쿠션,90.17,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.wconcept.co.kr,naver_live_offer_title_rule_adapter,http://www.wconcept.co.kr/Product/308184201?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
naver-42867053370,에뛰드,liner,6,에뛰드 라인 픽스 브러쉬 라이너,90.16,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2186146400?sitmNo=LO2186146400_2186146401&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60085869070,더샘,liner,6,더샘 샘물 애교살 메이커 02 눈물 글썽 핑크,90.12,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2598180829?sitmNo=LO2598180829_2598180830&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60463259842,데이지크,base,10,데이지크 워터 듀이 젤 쿠션 3 colors,90.08,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.11st.co.kr,naver_live_offer_title_rule_adapter,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9430878154&tid=1000000061
naver-91188776808,라카,liner,6,라카 스테인 립 라이너 스웨이드 핑크 2호,90.06,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/13644266029
naver-60621264209,네이밍,liner,6,[단독기획/멀티라이너] 네이밍 퍼펙테일 아이 디자이닝 펜슬 듀얼 라이너 단품/기획 3474124,90.03,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2709770364?sitmNo=LO2709770364_2709770366&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-57395565164,롬앤,base,10,[NEW] 롬앤 | 미피 베어 워터 쿠션 기획/단품 | 올리브영,89.94,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,collected_partial,playwright_rendered,www.oliveyoung.co.kr,prior_detail_adapter,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000175792
naver-50254204440,에스쁘아,liner,6,[에스쁘아] 노머징 브러쉬 라이너 2개 SET,89.94,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1063745868&vodFlag=N&prdseqnum=1063745868&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-59922315324,뮤드,liner,6,뮤드 아이래쉬 틴팅 세럼 샷 1개 세럼 샷 00 클리어,89.92,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,link.coupang.com,naver_live_offer_title_rule_adapter,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8474299176&ctag=8474299176&lptag=V95360629107&itemId=28016631141&vendorItemId=95360629107&spec=10305199
naver-49574002863,VDL,brow,4,VDL 엑스퍼트 스키니 아이브로우 펜슬 눈썹 03 브라운 | 셀러허브_뷰티 - 하프클럽,89.81,no,3,color_tone_intensity|finish_texture|suitable_selling|retail_presence,collected_complete,fetched,gate.halfclub.com,prior_detail_adapter,http://gate.halfclub.com/naver?site_cd=1&type=detail_pcode&p1=P368553305&partnerid=naverdb
naver-90879415661,컬러그램,brow,5,컬러그램 블랙아이라이너 눈썹 아이브로우 음영 창조 라이너 02 30 1개,89.81,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/13334905329
naver-57799539088,컬러그램,base,10,컬러그램 긱 누드 스킨 틴트 SPF 30 PA++ 메이크업 베이스 자연스러운 피부표현 피부톤보정 촉촉함 1개,89.78,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,link.coupang.com,naver_live_offer_title_rule_adapter,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8686509664&ctag=8686509664&lptag=I25260926950&itemId=25260926950&vendorItemId=92256793569&spec=10305199
naver-58176190324,네이밍,brow,5,네이밍 아이브로우 펜슬 브라운 그레이 내추럴 루트릿 듀오 X2,89.75,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.11st.co.kr,naver_live_offer_title_rule_adapter,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8946768091&tid=1000000061
naver-57715826638,VDL,brow,5,VDL 브로우 펜슬 스키니 메이크업 엑스퍼트 0.05g,89.64,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2574287334?sitmNo=LO2574287334_2574287336&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60650056183,라카,brow,5,LAKA 픽시 브로우 카라 7종 택1,89.58,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2712241248?sitmNo=LO2712241248_2712241250&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-39497524451,웨이크메이크,brow,5,웨이크메이크 파우더 젯 듀얼 브로우x2개,89.48,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2116316000?sitmNo=LO2116316000_2116316004&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60417815360,데이지크,brow,5,DASIQUE 프로 디테일 브로우 펜슬352005,89.45,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2698902180?sitmNo=LO2698902180_2698902181&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-56058255560,하트퍼센트,base,10,[신세계백화점][화잘먹 치트키] 하트퍼센트 선 베이스 2종,89.42,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,department.ssg.com,naver_live_offer_title_rule_adapter,http://department.ssg.com/item/itemView.ssg?itemId=1000712013195&siteNo=6009&salestrNo=1027&ckwhere=s_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs
naver-60429896627,정샘물 뷰티,brow,5,정샘물 마스터클래스 아이브로우 브러쉬,89.39,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2700135959?sitmNo=LO2700135959_2700135960&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-50383651783,3CE,brow,5,(현대Hmall) [1+1] 3CE 올라운더 브로우,89.36,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2247382004?sitmNo=LO2247382004_2247382005&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-59857480008,에뛰드,brow,5,에뛰드 베어 엣지 슬림 브로우 /아이브로우 펜슬 /펜슬브로우,89.33,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO1546564410?sitmNo=LO1546564410_1546564411&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-59075149243,투쿨포스쿨,liner,5,[투쿨포스쿨] 스머징SET 엣지라이너 + 트임라이너 + 아이글리츠 랜덤,89.19,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/54258887?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=54258887
naver-57918559290,에스쁘아,liner,5,에스쁘아 노머징 브러쉬 라이너,89.12,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000134324
naver-60207822924,뮤드,brow,5,뮤드 인스파이어 스키니 브로우 카라 (C02 코튼),89.09,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2636172135?sitmNo=LO2636172135_2636172136&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-54274654850,에스쁘아,base,7,[에스쁘아] 쁘띠뷰티 비벨벳 커버 쿠션 미니,89.03,no,3,shade_options|color_tone_intensity|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/44527788?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=44527788
naver-60450353344,웨이크메이크,base,10,웨이크메이크 심리스 웨어 쿠션 미니 5g SPF50+ / PA+++,88.86,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2700908067?sitmNo=LO2700908067_2700908073&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-51292337130,클리오,base,10,클리오 킬커버 메쉬 글로우 쿠션 기획세트 (본품+리필),88.8,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2113188290?sitmNo=LO2113188290_2113188292&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-54032289691,컬러그램,base,9,[파데프리템]컬러그램 긱 누드 스킨 틴트 4COLOR,88.78,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000223679
naver-45358351905,3CE,base,10,(현대Hmall) 3CE 베어 커버 쿠션,88.73,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2247813097?sitmNo=LO2247813097_2247813098&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-56228835430,뮤드,base,9,[뮤드] 소프트 실키 핏 쿠션,88.72,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,security_challenge,product.29cm.co.kr,do_not_retry_generic_fetch_manual_review,https://product.29cm.co.kr/catalog/2680771?BSCCN1=2680771&BSCPN=CMCOM&utm_campaign=conversion_navershopping&utm_source=growth_naver&utm_term=2680771&naver_code=naver_ep&utm_content=conversion_navershopping&BSPRG=NAVERSH&utm_medium=display
naver-49163464138,투쿨포스쿨,brow,4,[투쿨포스쿨] 브로우 디자이닝 슬림 펜슬,88.72,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/20825000?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=20825000
naver-53466622383,에뛰드,base,10,에뛰드 [기획] 클라우드 필터 쿠션+미니쿠션 세트 /보송한 구름쿠션 /기획세트 /선물세트,88.7,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2452572815?sitmNo=LO2452572815_2452572816&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60407016402,더샘,base,10,[온누리상품] 더샘 커버 퍼펙션 컨실러쿠션 리뉴 (본품+리필)+팁컨실러미니 1종,88.67,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2698608555?sitmNo=LO2698608555_2698608556&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-56426874759,웨이크메이크,brow,4,웨이크메이크 파우더 젯 듀얼 브로우 5COLOR,88.67,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000197861
naver-25514674524,VDL,base,10,[VDL] 엑스퍼트 퍼펙트 핏 쿠션,88.64,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=66916425&vodFlag=N&prdseqnum=66916425&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-60415376965,라카,base,10,매장정품 LAKA 본딩 커버 쿠션 (5종 택1),88.61,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2698815054?sitmNo=LO2698815054_2698815055&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-56985061920,네이밍,base,10,네이밍 레이어드 핏 쿠션 본품1개 + 리필1개 색상 17Y,88.58,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2553151323?sitmNo=LO2553151323_2553151324&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60448216033,투쿨포스쿨,base,10,NEW 투쿨포스쿨 픽싱 커버 핏 쿠션 + 리필 기획,88.56,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2700808135?sitmNo=LO2700808135_2700808136&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-55712261509,하트퍼센트,brow,6,도트 온 무드 엣지 앤 플랫 아이브로우,87.97,no,4,color_tone_intensity|finish_texture|suitable_selling|retail_presence,collected_complete,fetched,chicor.com,prior_detail_adapter,https://chicor.com/goods/0000000117319?utm_source=naver&utm_medium=cpc&utm_campaign=ep
naver-59488816742,에스쁘아,base,9,[에스쁘아] 결커버 실크 스킨 레이어 쿠션,87.67,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/65908938?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=65908938
naver-56414757409,에스쁘아,brow,6,[올리브영 단독/포켓뷰티] 에스쁘아 더브로우 컬러 픽싱 카라 미니 2g,86.94,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000232526
naver-60417748485,데이지크,liner,7,DASIQUE 무드 업 마스카라 롱앤컬352009,86.81,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2698903287?sitmNo=LO2698903287_2698903288&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
