priority,candidateId,brand,productName,category,targetFields,sourceUrls,allowedSourceHints,sourceAdapter,domain,robotsStatus,termsStatus,detailFetchDecision,extractedFields,phaseCStatus,blockedReason,needsManualReview
819,naver-59299601121,투쿨포스쿨,투쿨포스쿨 바이로댕 블러셔,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2638353126?sitmNo=LO2638353126_2638353127&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
820,naver-11546575747,투쿨포스쿨,투쿨포스쿨 아트클래스 바이로댕 블러셔 8.7g 6colors,cheek,colorFamily | finish | texture,https://shopping.naver.com/outlink/itemdetail/1002111573,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,shopping.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,manual_review_required,terms_not_configured,True
821,naver-49163475182,투쿨포스쿨,[투쿨포스쿨] BEST 스머징 트임라이너 + 트임 라이너 랜덤,liner,colorFamily | texture | intensity,https://m.a-bly.com/goods/13426943?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=13426943,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
822,naver-51903540650,투쿨포스쿨,투쿨포스쿨 스머징 트임 라이너,liner,colorFamily | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000199182,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,,manual_review_required,robots_fetch_failed_requires_manual_review,True
823,naver-49163555017,투쿨포스쿨,[투쿨포스쿨] 트임라이너 랜덤 스머징 트임라이너,liner,colorFamily | texture | intensity,https://m.a-bly.com/goods/13426876?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=13426876,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
824,naver-57474649017,투쿨포스쿨,[투쿨포스쿨] 그윽트임 스머징 엣지 라이너,liner,colorFamily | texture | intensity,https://m.a-bly.com/goods/54259056?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=54259056,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
825,naver-59075149243,투쿨포스쿨,[투쿨포스쿨] 스머징SET 엣지라이너 + 트임라이너 + 아이글리츠 랜덤,liner,colorFamily | texture | intensity,https://m.a-bly.com/goods/54258887?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=54258887,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
826,naver-49163539910,투쿨포스쿨,[투쿨포스쿨] ONLY ONLINE 아트클래스 글램 언더 라이너,liner,colorFamily | texture | intensity,https://m.a-bly.com/goods/3915881?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=3915881,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
827,naver-49163456798,투쿨포스쿨,[투쿨포스쿨] 아트클래스 픽싱 젤 라이너,liner,colorFamily | texture | intensity,https://m.a-bly.com/goods/3092642?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=3092642,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
828,naver-60638931582,투쿨포스쿨,[투쿨포스쿨] 라이너 꿀조합 프리즘 라이너 +글램 언더 라이너 (+ 클렌징 패드 ),liner,colorFamily | texture | intensity,https://m.a-bly.com/goods/70957794?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=70957794,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
829,naver-60638932494,투쿨포스쿨,[투쿨포스쿨] 애교살픽싱조합 프리즘 라이너 + 프로타주 펜슬 + (전용 샤프너 & 키링캡 ),liner,colorFamily | texture | intensity,https://m.a-bly.com/goods/70953540?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=70953540,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,manual_review_required,terms_not_configured,True
830,naver-49163543828,투쿨포스쿨,[투쿨포스쿨] 아트클래스 픽싱 젤 라이너,liner,colorFamily | texture | intensity,https://m.a-bly.com/goods/5895734?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=5895734,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
831,naver-55829062753,투쿨포스쿨,[투쿨포스쿨] 무드체인지 블리치 브로우 카라,brow,colorFamily | texture | intensity,https://m.a-bly.com/goods/49779693?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=49779693,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
832,naver-89694023989,투쿨포스쿨,투쿨포스쿨 블리치 브로우 카라 3.4g 2colors,brow,colorFamily | texture | intensity,https://smartstore.naver.com/main/products/12149513284,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,smartstore.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
833,naver-59386594410,투쿨포스쿨,투쿨포스쿨 아트클래스 브로우 디자이닝 슬림 펜슬 0.04g 1개,brow,colorFamily | texture | intensity,https://search.shopping.naver.com/catalog/59386594410,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,search.shopping.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
834,naver-49163464138,투쿨포스쿨,[투쿨포스쿨] 브로우 디자이닝 슬림 펜슬,brow,colorFamily | texture | intensity,https://m.a-bly.com/goods/20825000?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=20825000,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,manual_review_required,terms_not_configured,True
835,naver-49163567809,투쿨포스쿨,[투쿨포스쿨] 아트클래스 브로우 디자이닝 펜슬,brow,colorFamily | texture | intensity,https://m.a-bly.com/goods/3092650?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=3092650,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,manual_review_required,terms_not_configured,True
836,naver-59689950917,투쿨포스쿨,2EA 투쿨포스쿨 블리치 브로우 카라 3.4g 2colors 464061,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2658251138?sitmNo=LO2658251138_2658251139&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource,blocked,robots_disallowed,True
837,naver-89881836198,투쿨포스쿨,[2EA] 투쿨포스쿨 블리치 브로우 카라 3.4g 2colors,brow,colorFamily | texture | intensity,https://smartstore.naver.com/main/products/12337325481,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,smartstore.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource,blocked,robots_disallowed,True
838,naver-59689911058,투쿨포스쿨,2EA 투쿨포스쿨 아트클래스 브로우 디자이닝 슬림 펜슬 0.04g 3colors 463916,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2658246955?sitmNo=LO2658246955_2658246956&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource | texture,blocked,robots_disallowed,True
839,naver-90121519488,투쿨포스쿨,태그 파우더 브로우 키트 3.3g 2호 내추럴 브라운,brow,colorFamily | texture | intensity,https://smartstore.naver.com/main/products/12577008632,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,smartstore.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily | shadeName | shadeSource | texture,blocked,robots_disallowed,True
840,naver-89694023988,투쿨포스쿨,투쿨포스쿨 블리치 브로우 카라 3.4g 2colors,brow,colorFamily | texture | intensity,https://shopping.naver.com/outlink/itemdetail/12149513283,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,shopping.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
841,naver-56467457925,하트퍼센트,[NEW컬러] 하트퍼센트 도트 온 무드 퓨어 글로우 틴트 6.8g 5종,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000174069,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,finish | texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
842,naver-33468426847,하트퍼센트,[하트퍼센트] 도트 온 무드 퓨어 글로우 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,http://www.wconcept.co.kr/Product/301797461?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
843,naver-51165140951,하트퍼센트,[캔디광] 하트퍼센트 도트 온 무드 원 웨이 글로이 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://chicor.com/goods/0000000110202?utm_source=naver&utm_medium=cpc&utm_campaign=ep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,chicor.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,manual_review_required,terms_not_configured,True
844,naver-60640985652,하트퍼센트,하트퍼센트 립 앤 치크 틴트 매트 글로우 커스텀 싱글 MNS,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.lotteon.com/p/product/LO2711686482?sitmNo=LO2711686482_2711686483&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
845,naver-60641062000,하트퍼센트,하트퍼센트 틴트 립글로우 수분 도트 온 무드 퓨어 듀오 X2 MNS,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.lotteon.com/p/product/LO2711686722?sitmNo=LO2711686722_2711686723&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
846,naver-60641070302,하트퍼센트,하트퍼센트 틴트 매트 립 앤 치크 도트 온 무드 블러리 포그 MNS,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.lotteon.com/p/product/LO2711686418?sitmNo=LO2711686418_2711686419&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
847,naver-60641062079,하트퍼센트,하트퍼센트 립 글로우 틴트 물광 수분 워터립 도트 온 무드 퓨어 MNS,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.lotteon.com/p/product/LO2711686679?sitmNo=LO2711686679_2711686680&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
848,naver-54646629608,하트퍼센트,[하트퍼센트] 도트 온 무드 올 커버 립 베이스,lip,shadeName | colorFamily | undertone | finish | texture | intensity,http://www.wconcept.co.kr/Product/306905143?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
849,naver-59489382838,하트퍼센트,[립스타터] 하트퍼센트 도트 온 무드 퍼스트 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://chicor.com/goods/5100002047244?utm_source=naver&utm_medium=cpc&utm_campaign=ep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,chicor.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,manual_review_required,terms_not_configured,True
850,naver-59489397835,하트퍼센트,[포동립]하트퍼센트 도트 온 무드오버 멜팅 글로스,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://chicor.com/goods/5100002047243?utm_source=naver&utm_medium=cpc&utm_campaign=ep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,chicor.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,manual_review_required,terms_not_configured,True
851,naver-56466294479,하트퍼센트,[NEW] 하트퍼센트 도트 온 무드 아이 팔레트 3colors,shadow,palette | colorFamily | finish | texture,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000209307,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
852,naver-84362053978,하트퍼센트,하트퍼센트 도트 온 무드 아이 팔레트,shadow,palette | colorFamily | finish | texture,https://smartstore.naver.com/main/products/6817553656,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,smartstore.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
853,naver-52098544654,하트퍼센트,[하트퍼센트] 도트 온 무드 아이 팔레트 -,shadow,palette | colorFamily | finish | texture,https://link.musinsa.com/app/goods/3117194?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group},brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,link.musinsa.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
854,naver-84362053977,하트퍼센트,하트퍼센트 도트 온 무드 아이 팔레트,shadow,palette | colorFamily | finish | texture,https://shopping.naver.com/outlink/itemdetail/6817553655,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,shopping.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,manual_review_required,terms_not_configured,True
855,naver-60640937434,하트퍼센트,하트퍼센트 아이섀도우 팔레트 펄 글리터 도트 온 무드 MNS,shadow,palette | colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2711686547?sitmNo=LO2711686547_2711686548&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
856,naver-46473712336,하트퍼센트,[하트퍼센트] 도트 온 무드 아이팔레트,shadow,palette | colorFamily | finish | texture,http://www.wconcept.co.kr/Product/305741368?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
857,naver-60312701914,하트퍼센트,하트퍼센트 도트 온 무드 아이 팔레트,shadow,palette | colorFamily | finish | texture,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7753942242&ctag=7753942242&lptag=l512509019372&itemId=19273500195&vendorItemId=88447447503&spec=10305197,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,link.coupang.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
858,naver-59871858316,하트퍼센트,하트퍼센트 아이섀도우 팔레트 펄 글리터 도트 온 무드 MNS,shadow,palette | colorFamily | finish | texture,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9204589230&tid=1000000061,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.11st.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
859,naver-60384995708,하트퍼센트,하트퍼센트 여쿨라 인생템 도트 온 무드 아이팔레트 4995272,shadow,palette | colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2697511924?sitmNo=LO2697511924_2697511925&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
860,naver-60638631447,하트퍼센트,NEW 하트퍼센트 도트 온 무드 아이 팔레트 3colors 4066304,shadow,palette | colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2711100209?sitmNo=LO2711100209_2711100210&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
861,naver-45614937750,하트퍼센트,하트퍼센트 도트 온 무드 레이어 쿠션 21p 1개,base,shadeName | undertone | finish | coverage | skinTypeTags,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7798975163&ctag=7798975163&lptag=I21283694819&itemId=21283694819&vendorItemId=88343711237&spec=10305199,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,link.coupang.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
862,naver-89587053307,하트퍼센트,하트퍼센트 선베이스 2종,base,shadeName | undertone | finish | coverage | skinTypeTags,https://smartstore.naver.com/main/products/12042542615,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,smartstore.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
863,naver-55602055590,하트퍼센트,[하트퍼센트] 밸런싱 선 베이스 2종 -,base,shadeName | undertone | finish | coverage | skinTypeTags,https://link.musinsa.com/app/goods/5215972?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group},brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,link.musinsa.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
864,naver-55677976727,하트퍼센트,하트퍼센트 도트 온 무드 레이어 쿠션 파운데이션 21p 1개,base,shadeName | undertone | finish | coverage | skinTypeTags,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7798975163&ctag=7798975163&lptag=I24695364717&itemId=24695364717&vendorItemId=92118970234&spec=10305199,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,link.coupang.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
865,naver-55682430197,하트퍼센트,하트퍼센트 도트 온 무드 레이어 쿠션 파운데이션 21p 6개,base,shadeName | undertone | finish | coverage | skinTypeTags,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7798975163&ctag=7798975163&lptag=I24695364723&itemId=24695364723&vendorItemId=92118970206&spec=10305199,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,link.coupang.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
866,naver-56219122030,하트퍼센트,하트퍼센트 밸런싱 선 베이스 30ml 스킨 1개,base,shadeName | undertone | finish | coverage | skinTypeTags,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8974144354&ctag=8974144354&lptag=I26267467910&itemId=26267467910&vendorItemId=95061993392&spec=10305199,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,link.coupang.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
867,naver-56058096610,하트퍼센트,[신세계백화점][화잘먹 치트키] 하트퍼센트 선 베이스 2종,base,shadeName | undertone | finish | coverage | skinTypeTags,http://www.ssg.com/item/itemView.ssg?itemId=1000712013195&siteNo=6009&salestrNo=1027&ckwhere=ssg_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.ssg.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
868,naver-55679366133,하트퍼센트,하트퍼센트 도트 온 무드 레이어 쿠션 파운데이션 21p 15개,base,shadeName | undertone | finish | coverage | skinTypeTags,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7798975163&ctag=7798975163&lptag=I24695364722&itemId=24695364722&vendorItemId=92118970240&spec=10305199,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,link.coupang.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
869,naver-55685021849,하트퍼센트,하트퍼센트 도트 온 무드 레이어 쿠션 파운데이션 21p 7개,base,shadeName | undertone | finish | coverage | skinTypeTags,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7798975163&ctag=7798975163&lptag=I24695364712&itemId=24695364712&vendorItemId=92118970219&spec=10305199,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,link.coupang.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
870,naver-56058255560,하트퍼센트,[신세계백화점][화잘먹 치트키] 하트퍼센트 선 베이스 2종,base,shadeName | undertone | finish | coverage | skinTypeTags,http://department.ssg.com/item/itemView.ssg?itemId=1000712013195&siteNo=6009&salestrNo=1027&ckwhere=s_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,department.ssg.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
871,naver-60470066288,하트퍼센트,[NEW] 하트퍼센트 도트 온 무드 커스텀 립앤치크 9.4g 2종,cheek,colorFamily | finish | texture,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000213083,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,,manual_review_required,robots_fetch_failed_requires_manual_review,True
872,naver-60640983288,하트퍼센트,하트퍼센트 립 앤 치크 틴트 도트 온 무드 커스텀 MNS,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2711686699?sitmNo=LO2711686699_2711686700&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
873,naver-51600439140,하트퍼센트,[듀얼 치크] 하트퍼센트 도트 온 무드 커스텀 립앤치크,cheek,colorFamily | finish | texture,https://chicor.com/goods/0000000113801?utm_source=naver&utm_medium=cpc&utm_campaign=ep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,chicor.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
874,naver-51761037424,하트퍼센트,[하트퍼센트] 도트 온 무드 커스텀 립앤치크,cheek,colorFamily | finish | texture,http://www.wconcept.co.kr/Product/306277260?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
875,naver-54526071028,하트퍼센트,[커스텀] 하트퍼센트 도트 온 무드 커스텀 립앤치크 싱글,cheek,colorFamily | finish | texture,https://chicor.com/goods/0000000121559?utm_source=naver&utm_medium=cpc&utm_campaign=ep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,chicor.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
876,naver-59298910702,하트퍼센트,하트퍼센트 커스텀 립 앤 치크 싱글 톤업밤 H1,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2638352662?sitmNo=LO2638352662_2638352663&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
877,naver-60640697454,하트퍼센트,NEW 하트퍼센트 도트 온 무드 커스텀 립앤치크 9.4g 2종 4065103,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2711605209?sitmNo=LO2711605209_2711605212&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
878,naver-59299627885,하트퍼센트,하트퍼센트 커스텀 립 앤 치크 싱글 코랄 M1,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2638353447?sitmNo=LO2638353447_2638353448&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily,blocked,robots_disallowed,True
879,naver-59296610704,하트퍼센트,하트퍼센트 커스텀 립 앤 치크 싱글 캄모브 M5,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2638353188?sitmNo=LO2638353188_2638353189&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily,blocked,robots_disallowed,True
